short_code,schematic_type,type,sub_type,hydrologic_region_id,network_version_id,is_active,connectivity_status,has_gis,from_node,to_node
LRB003,node,CH,SG,1,12,True,connected,True,,
LRB004,node,CH,STM,1,12,True,connected,True,,
RRT000,node,CH,SG,1,12,True,connected,True,,
LRB005,node,CH,STM,1,12,True,connected,True,,
BLT000,node,CH,SG,1,12,True,connected,True,,
GRL001,node,CH,SG,1,12,True,connected,True,,
SFR005,node,CH,STM,1,12,True,connected,True,,
SFR004,node,CH,SG,1,12,True,connected,True,,
LOONL,node,STR,,1,12,True,connected,True,,
GRL010,node,CH,SG,1,12,True,connected,True,,
LLT000,node,CH,SG,1,12,True,connected,True,,
SFR006,node,CH,STM,1,12,True,connected,True,,
RPT004,node,CH,SG,1,12,True,connected,True,,
IHT002,node,CH,SG,1,12,True,connected,True,,
ICEHS,node,STR,,1,12,True,connected,True,,
UNVLY,node,STR,,1,12,True,connected,True,,
SLV014,node,CH,SG,1,12,True,connected,True,,
SLV015,node,CH,SG,1,12,True,connected,True,,
UVT001,node,CH,SG,1,12,True,connected,True,,
SLV017,node,CH,STM,1,12,True,connected,True,,
SLV016,node,CH,STM,1,12,True,connected,True,,
SFS013,node,CH,SG,1,12,True,connected,True,,
SLV007,node,CH,STM,1,12,True,connected,True,,
JBT004,node,CH,SG,1,12,True,connected,True,,
SLV006,node,CH,SG,1,12,True,connected,True,,
SLV005,node,CH,SG,1,12,True,connected,True,,
CMN005,node,CH,STM,1,12,True,connected,True,,
BCT000,node,CH,SG,1,12,True,connected,True,,
SFA048,node,CH,STM,1,12,True,connected,True,,
SFA046,node,CH,STM,1,12,True,connected,True,,
SFA045,node,CH,SG,1,12,True,connected,True,,
SFA032,node,CH,CNL,1,12,True,connected,True,,
WRT005,node,CH,SG,1,12,True,connected,True,,
CMN006,node,CH,SG,1,12,True,connected,True,,
RKC001,node,CH,SG,1,12,True,connected,True,,
SFA035,node,CH,STM,1,12,True,connected,True,,
SFA040,node,CH,SG,1,12,True,connected,True,,
SLF010,node,CH,STM,1,12,True,connected,True,,
CAPLS,node,STR,,1,12,True,connected,True,,
CPC010,node,CH,SG,1,12,True,connected,True,,
CPC009,node,CH,SG,1,12,True,connected,True,,
SILVR,node,STR,,1,12,True,connected,True,,
SLF015,node,CH,SG,1,12,True,connected,True,,
SFA067,node,CH,STM,1,12,True,connected,True,,
CPL001,node,CH,SG,1,12,True,connected,True,,
CPC008,node,CH,STM,1,12,True,connected,True,,
SFA068,node,CH,SG,1,12,True,connected,True,,
SFA085,node,CH,STM,1,12,True,connected,True,,
ELIMP,node,OM,OMR,1,12,True,connected,True,,
ELC001,node,CH,SG,1,12,True,connected,True,,
SFA066,node,CH,STM,1,12,True,connected,True,,
EDC000,node,CH,SG,1,12,True,connected,True,,
ALD001,node,CH,SG,1,12,True,connected,True,,
ALD002,node,CH,STM,1,12,True,connected,True,,
EDC004,node,CH,STM,1,12,True,connected,True,,
SFA063,node,CH,STM,1,12,True,connected,True,,
ACP001,node,CH,SG,1,12,True,connected,True,,
SFA065,node,CH,SG,1,12,True,connected,True,,
EDC007,node,CH,STM,1,12,True,connected,True,,
SFA059,node,CH,STM,1,12,True,connected,True,,
PLM001,node,CH,SG,1,12,True,connected,True,,
EDC021,node,CH,CNL,1,12,True,connected,True,,
EDP003,node,CH,SG,1,12,True,connected,True,,
WTPELD,node,WTP,,1,12,True,connected,True,,
EIDA1,node,OM,OMD,1,12,True,connected,True,,
STMMD,node,STR,,1,12,True,connected,True,,
PLC009,node,CH,SG,1,12,True,connected,True,,
PLC007,node,CH,STM,1,12,True,connected,True,,
PLC006,node,CH,SG,1,12,True,connected,True,,
WTPWAL,node,WTP,,1,12,True,connected,True,,
GDPUD,node,OM,OMD,1,12,True,connected,True,,
RLT007,node,CH,SG,1,12,True,connected,True,,
MFA037,node,CH,CNL,1,12,True,connected,True,,
MFT000,node,CH,SG,1,12,True,connected,True,,
MOK082,node,CH,STM,2,12,True,connected,True,,
MOK088,node,CH,STM,2,12,True,connected,True,,
NFM006,node,CH,SG,2,12,True,connected,True,,
NFM007,node,CH,STM,2,12,True,connected,True,,
NFM009,node,CH,SG,2,12,True,connected,True,,
NFM010,node,CH,STM,2,12,True,connected,True,,
NFM011,node,CH,STM,2,12,True,connected,True,,
NFM012,node,CH,SG,2,12,True,connected,True,,
NFM024,node,CH,STM,2,12,True,connected,True,,
SLTSP,node,STR,,2,12,True,connected,True,,
NFM029,node,CH,SG,2,12,True,connected,True,,
LBEAR,node,STR,,2,12,True,connected,True,,
BRV005,node,CH,SG,2,12,True,connected,True,,
BRV002,node,CH,STM,2,12,True,connected,True,,
BRV001,node,CH,SG,2,12,True,connected,True,,
TGR006,node,CH,STM,2,12,True,connected,True,,
BRV003,node,CH,SG,2,12,True,connected,True,,
TGR000,node,CH,CNL,2,12,True,connected,True,,
TGR018,node,CH,SG,2,12,True,connected,True,,
TGR021,node,CH,SG,2,12,True,connected,True,,
ELT000,node,CH,CNL,2,12,True,connected,True,,
TBAUD,node,STR,,2,12,True,connected,True,,
AMDOR,node,OM,OMD,2,12,True,connected,True,,
MFM008,node,CH,STM,2,12,True,connected,True,,
BCM003,node,CH,STM,2,12,True,connected,True,,
MFM007,node,CH,STM,2,12,True,connected,True,,
MFM001,node,CH,STM,2,12,True,connected,True,,
MFM006,node,CH,SG,2,12,True,connected,True,,
WSPNT,node,OM,OMD,2,12,True,connected,True,,
SFM003,node,CH,SG,2,12,True,connected,True,,
SFM005,node,CH,STM,2,12,True,connected,True,,
MHILL,node,OM,OMD,2,12,True,connected,True,,
TGR001,node,CH,SG,2,12,True,connected,True,,
CSM052,node,CH,STM,2,12,True,connected,True,,
NFC019,node,CH,STM,2,12,True,connected,True,,
CMP001,node,CH,SG,2,12,True,connected,True,,
CMP005,node,CH,STM,2,12,True,connected,True,,
JNKSN,node,STR,,2,12,True,connected,True,,
CMP014,node,CH,STM,2,12,True,connected,True,,
CMC002,node,CH,CNL,2,12,True,connected,True,,
MFF087,node,CH,SG,1,12,True,connected,True,,
MFF088,node,CH,STM,1,12,True,connected,True,,
MFF095,node,CH,STM,1,12,True,connected,True,,
NLL016,node,CH,STM,1,12,True,connected,True,,
LLC007,node,CH,SG,1,12,True,connected,True,,
FRMAN,node,STR,,1,12,True,connected,True,,
DAVIS,node,STR,,1,12,True,connected,True,,
BGC002,node,CH,STM,1,12,True,connected,True,,
LCCWD,node,OM,OMD,1,12,True,connected,True,,
PLMAS,node,OM,OMD,1,12,True,connected,True,,
NFF029,node,CH,STM,1,12,True,connected,True,,
NFF028,node,CH,SG,1,12,True,connected,True,,
POE006,node,CH,SG,1,12,True,connected,True,,
NFF020,node,CH,STM,1,12,True,connected,True,,
NFF035,node,CH,STM,1,12,True,connected,True,,
NFF039,node,CH,STM,1,12,True,connected,True,,
BUK007,node,CH,SG,1,12,True,connected,True,,
NFF045,node,CH,SG,1,12,True,connected,True,,
NFF046,node,CH,STM,1,12,True,connected,True,,
NFF060,node,CH,STM,1,12,True,connected,True,,
NFF059,node,CH,STM,1,12,True,connected,True,,
CRB002,node,CH,SG,1,12,True,connected,True,,
BTVLY,node,STR,,1,12,True,connected,True,,
NFF050,node,CH,STM,1,12,True,connected,True,,
ALMNR,node,STR,,1,12,True,connected,True,,
BVT003,node,CH,SG,1,12,True,connected,True,,
BTT007,node,CH,STM,1,12,True,connected,True,,
MTMDW,node,STR,,1,12,True,connected,True,,
EBF018,node,CH,STM,1,12,True,connected,True,,
ANTLP,node,STR,,1,12,True,connected,True,,
EBF001,node,CH,SG,1,12,True,connected,True,,
NFF058,node,CH,STM,1,12,True,connected,True,,
NFF057,node,CH,SG,1,12,True,connected,True,,
SSJ004,node,CH,CNL,2,12,True,connected,True,,
61_PA3,node,PR,A,2,12,True,connected,True,,
NMC000,node,CH,SG,2,12,True,connected,True,,
NMC014,node,CH,,2,12,True,connected,True,,
