short_code,calsim_id,node_type_id,name,description,riv_mi,riv_name,comment,c2vsim_gw,c2vsim_sw,type,sub_type,nrest_gage,strm_code,rm_ii,hydrologic_region_id,latitude,longitude,model_source_id,source_id,parent_node_id,integration_status_id,network_version_id,is_active,connectivity_status,has_gis
SLC003,SLC003,7,SLC003,South Fork Long Canyon Creek Diversion Tunnel near Volcanoville,3.49,South Fork Long Canyon Creek,South Fork Long Canyon Creek Diversion Tunnel near Volcanoville,,,CH,STM,,SLC,3.0,1,39.0513599279675,-120.470727345485,1,4,,1,12,True,connected,True
MFT003,MFT003,6,MFT003,Inflow from South Fork Long Canyon Creek Diversion,3.3,Middle Fork Tunnel,Inflow from South Fork Long Canyon Creek Diversion,,,CH,SG,11433060,MFT,3.0,1,39.0513696093408,-120.47086358725,1,4,,1,12,True,connected,True
SLC002,SLC002,6,SLC002,South Fork Long Canyon Creek Flood Release below Diversion Tunnel near Volcanoville,3.44,South Fork Long Canyon Creek,South Fork Long Canyon Creek Flood Release below Diversion Tunnel near Volcanoville,,,CH,SG,11433065,SLC,2.0,1,39.0509004427494,-120.471435635816,1,4,,1,12,True,connected,True
RUB032,RUB032,7,RUB032,Inflow from French Meadows Powerhouse to Hell Hole Reservoir,32.19,Rubicon River,Inflow from French Meadows Powerhouse to Hell Hole Reservoir,,,CH,STM,,RUB,32.0,1,39.0750934220373,-120.402270283856,1,4,,1,12,True,connected,True
RUB041,RUB041,7,RUB041,Confluence with Little Rubicon River,41.44,Rubicon River,Confluence with Little Rubicon River,,,CH,STM,,RUB,41.0,1,39.0361384730488,-120.274590123413,1,4,,1,12,True,connected,True
RUB044,RUB044,6,RUB044,Rubicon River at Rubicon Springs near Meeks Bay,43.71,Rubicon River,Rubicon River at Rubicon Springs near Meeks Bay,,,CH,SG,11428000/11428001,RUB,44.0,1,39.019234239037,-120.24739554401,1,4,,1,12,True,connected,True
RUB047,RUB047,6,RUB047,Rubicon River below Rubicon Lake,47.38,Rubicon River,Rubicon River below Rubicon Lake,,,CH,SG,11427960,RUB,47.0,1,38.9889529165633,-120.223143476003,1,4,,1,12,True,connected,True
RUB048,RUB048,7,RUB048,Rubicon Reservoir diversion to Rockbound Tunnel,47.45,Rubicon River,Rubicon Reservoir diversion to Rockbound Tunnel,,,CH,STM,,RUB,48.0,1,38.9879264061921,-120.223141190658,1,4,,1,12,True,connected,True
LRB003,LRB003,6,LRB003,Little Rubicon River below Buck Island Dam,2.9,Little Rubicon River,Little Rubicon River below Buck Island Dam,,,CH,SG,11428400,LRB,3.0,1,39.0052174456156,-120.25657363067,1,4,,1,12,True,connected,True
LRB004,LRB004,7,LRB004,Buck Island Lake,2.97,Little Rubicon River,Buck Island Lake,,,CH,STM,,LRB,4.0,1,39.0048932903483,-120.256300025314,1,4,,1,12,True,connected,True
RRT000,RRT000,6,RRT000,Rubicon-Rockbound Tunnel near Meeks Bay,0.0,Rubicon-Rockbound Tunnel,Rubicon-Rockbound Tunnel near Meeks Bay,,,CH,SG,11427940,RRT,0.0,1,38.9878177882431,-120.225812821819,1,4,,1,12,True,connected,True
LRB005,LRB005,7,LRB005,Inflow from Rubicon-Rockbound Tunnel,4.635,LIttle Rubicon River,Inflow from Rubicon-Rockbound Tunnel,,,CH,STM,,LRB,5.0,1,38.9922733402585,-120.234446637092,1,4,,1,12,True,connected,True
BLT000,BLT000,6,BLT000,Buck-Loon Tunnel near Meeks Bay,0.0,Buck Island-Loon Lake Tunnel,Buck-Loon Tunnel near Meeks Bay,,,CH,SG,11428300,BLT,0.0,1,39.004627930015,-120.256868387697,1,4,,1,12,True,connected,True
GRL001,GRL001,6,GRL001,Gerle Reservoir near Meeks Bay,1.19,Gerle Creek,Gerle Reservoir near Meeks Bay,,,CH,SG,11429600,GRL,1.0,1,38.9661262064291,-120.393930923105,1,4,,1,12,True,connected,True
SFR005,SFR005,7,SFR005,Confluence with Gerle Creek,5.16,South Fork Rubicon River,Confluence with Gerle Creek,,,CH,STM,,SFR,5.0,1,38.9542278352356,-120.398624437136,1,4,,1,12,True,connected,True
SFR004,SFR004,6,SFR004,South Fork Rubicon River below Gerle Creek near Georgetown,4.98,South Fork Rubicon River,South Fork Rubicon River below Gerle Creek near Georgetown,,,CH,SG,11430000,SFR,4.0,1,38.9544034326334,-120.40189908459,1,4,,1,12,True,connected,True
LOONL,LOONL,24,LOONL,Loon Lake Dam,10.46,Gerle Creek,Loon Lake Dam,,,STR,,,,,1,39.0023541307178,-120.310574774717,1,4,,1,12,True,connected,True
GRL010,GRL010,6,GRL010,Gerle Creek below Loon Lake near Meeks Bay,10.11,Gerle Creek,Gerle Creek below Loon Lake near Meeks Bay,,,CH,SG,11429500,GRL,10.0,1,39.005370782011,-120.315606431031,1,4,,1,12,True,connected,True
LLT000,LLT000,6,LLT000,Loon Lake Powerhouse near Meeks Bay,0.0,Loon Lake Tunnel,Loon Lake Powerhouse near Meeks Bay,,,CH,SG,11429340,LLT,0.0,1,38.9825363382408,-120.32458173267,1,4,,1,12,True,connected,True
SFR006,SFR006,7,SFR006,Robbs Peak (diversion) Dam,6.39,South Fork Rubicon River,Robbs Peak (diversion) Dam,,,CH,STM,,SFR,6.0,1,38.9471876350477,-120.388442856628,1,4,,1,12,True,connected,True
RPT004,RPT004,6,RPT004,Robbs Peak Powerhouse near Kyburz,3.6,Robbs Peak Tunnel,Robbs Peak Powerhouse near Kyburz,,,CH,SG,11429300,RPT,4.0,1,38.8966620809785,-120.378217653733,1,4,,1,12,True,connected,True
IHT002,IHT002,6,IHT002,Jones Fork Power Plant near Kyburz,1.88,Ice House Tunnel,Jones Fork Power Plant near Kyburz,,,CH,SG,11440900,IHT,2.0,1,38.8502878432296,-120.381839446292,1,4,,1,12,True,connected,True
ICEHS,ICEHS,24,ICEHS,Ice House Reservoir,13.14,South Fork Silver Creek,Ice House Reservoir,,,STR,,,,,1,38.8235648711054,-120.360626097207,1,4,,1,12,True,connected,True
UNVLY,UNVLY,24,UNVLY,Union Valley Reservoir,16.99,Silver Creek,Union Valley Reservoir,,,STR,,,,,1,38.866122864381,-120.440673655053,1,4,,1,12,True,connected,True
SLV014,SLV014,6,SLV014,Silver Creek below Junction Dam near Pollock Pines,15.3,Silver Creek,Silver Creek below Junction Dam near Pollock Pines,,,CH,SG,11441800,SLV,14.0,1,38.8523752608069,-120.460079222953,1,4,,1,12,True,connected,True
SLV015,SLV015,6,SLV015,Junction Reservoir near Pollock Pines,15.46,Silver Creek,Junction Reservoir near Pollock Pines,,,CH,SG,11441760,SLV,15.0,1,38.8521174677453,-120.457090924073,1,4,,1,12,True,connected,True
UVT001,UVT001,6,UVT001,Union Valley Powerhouse near Pacific,0.39,Union Valley Power Tunnel,Union Valley Powerhouse near Pacific,,,CH,SG,11441002,UVT,1.0,1,38.864290528563,-120.444214103323,1,4,,1,12,True,connected,True
SLV017,SLV017,7,SLV017,Confluence with Union Valley Powerhouse tailrace,16.82,Silver Creek,Confluence with Union Valley Powerhouse tailrace,,,CH,STM,,SLV,17.0,1,38.8643765129265,-120.444679620146,1,4,,1,12,True,connected,True
SLV016,SLV016,7,SLV016,Confluence with South Fork Siver Creek,15.71,Silver Creek,Confluence with South Fork Siver Creek,,,CH,STM,,SLV,16.0,1,38.8543401176852,-120.453950008521,1,4,,1,12,True,connected,True
SFS013,SFS013,6,SFS013,South Fork Silver Creek near Ice House,12.66,South Fork Silver Creek,South Fork Silver Creek near Ice House,,,CH,SG,,SFS,13.0,1,38.8179054798483,-120.36515901069,1,4,,1,12,True,connected,True
SLV007,SLV007,7,SLV007,Confluence with Jaybird Powerhouse tailrace.,6.72,Silver Creek,Confluence with Jaybird Powerhouse tailrace.,,,CH,STM,,SLV,7.0,1,38.8338986726235,-120.53204839016,1,4,,1,12,True,connected,True
JBT004,JBT004,6,JBT004,Jaybird Powerhouse near Pollock Pines,4.39,Jaybird Tunnel,Jaybird Powerhouse near Pollock Pines,,,CH,SG,11441780,JBT,4.0,1,38.8339926581111,-120.531803840577,1,4,,1,12,True,connected,True
SLV006,SLV006,6,SLV006,,6.23,,,,,CH,SG,11441890,SLV,6.0,1,38.8283478943259,-120.536675763641,1,4,,1,12,True,connected,True
SLV005,SLV005,6,SLV005,Silver Creek below Camino Dam,5.89,Silver Creek,Silver Creek below Camino Dam,,,CH,SG,11441900,SLV,5.0,1,38.823991892372,-120.53949584801,1,4,,1,12,True,connected,True
CMN005,CMN005,7,CMN005,Intertie to Brush Creek Tunnel/Reservoir,4.97,Camino Tunnel,Intertie to Brush Creek Tunnel/Reservoir,,,CH,STM,,CMN,5.0,1,38.7992942634627,-120.618409467454,1,4,,1,12,True,connected,True
BCT000,BCT000,6,BCT000,Brush Creek Reservoir near Pollock Pines,0.0,Brush Creek Tunnel,Brush Creek Reservoir near Pollock Pines,,,CH,SG,1142690,BCT,0.0,1,38.8113658727886,-120.621171793055,1,4,,1,12,True,connected,True
SFA048,SFA048,7,SFA048,Confluence with Silver Creek,48.25,South Fork American River,Confluence with Silver Creek,,,CH,STM,,SFA,48.0,1,38.7893785756776,-120.590884785407,1,4,,1,12,True,connected,True
SFA046,SFA046,7,SFA046,Confluence with El Dorado Powerhouse tailwater,45.82,South Fork American River,Confluence with El Dorado Powerhouse tailwater,,,CH,STM,,SFA,46.0,1,38.7936506271721,-120.618882863913,1,4,,1,12,True,connected,True
SFA045,SFA045,6,SFA045,Camino Powerhouse near Pollock Pines,45.6,South Fork American River,Camino Powerhouse near Pollock Pines,,,CH,SG,11441895,SFA,45.0,1,38.7952616926334,-120.622141714384,1,4,,1,12,True,connected,True
SFA032,SFA032,2,SFA032,Confluence with Whit Rock Powerhouse tailrace,32.07,South Fork American River,Confluence with Whit Rock Powerhouse tailrace,,,CH,CNL,,SFA,32.0,1,38.7651909157735,-120.788212738116,1,4,,1,12,True,connected,True
WRT005,WRT005,6,WRT005,White Rock Powerhouse near Placerville,5.16,White Rock Tunnel,White Rock Powerhouse near Placerville,,,CH,SG,11443460,WRT,5.0,1,38.7651673086971,-120.78718847658,1,4,,1,12,True,connected,True
CMN006,CMN006,6,CMN006,Camino Powerhouse near Pollock Pines,5.285,Camino Tunnel,Camino Powerhouse near Pollock Pines,,,CH,SG,11441895,CMN,6.0,1,38.7956145092313,-120.621944057218,1,4,,1,12,True,connected,True
RKC001,RKC001,6,RKC001,Rock Creek near Placerville,1.0,Rock Creek,Rock Creek near Placerville,,,CH,SG,"11444201,11444200,11444260",RKC,1.0,1,38.7939470778206,-120.775538363056,1,4,,1,12,True,connected,True
SFA035,SFA035,7,SFA035,Confluence with Rock Creek (Rock Creek Powerhouse),34.364,South Fork American River,Confluence with Rock Creek (Rock Creek Powerhouse),,,CH,STM,,SFA,35.0,1,38.7827204143555,-120.778849700007,1,4,,1,12,True,connected,True
SFA040,SFA040,6,SFA040,South Fork American River near Camino,40.131,South Fork American River,South Fork American River near Camino,,,CH,SG,11443500,SFA,40.0,1,38.7733830548269,-120.698698199022,1,4,,1,12,True,connected,True
SLF010,SLF010,7,SLF010,Confluence with Caples Creek,10.27,Silver Fork American River,Confluence with Caples Creek,,,CH,STM,,SLF,10.0,1,38.6914563952073,-120.185050436757,1,4,,1,12,True,connected,True
CAPLS,CAPLS,24,CAPLS,Caples Lake (Twin Lakes Reservoir),9.5,Caples Creek,Caples Lake (Twin Lakes Reservoir),,,STR,,,,,1,38.7071044339103,-120.049717886856,1,4,,1,12,True,connected,True
CPC010,CPC010,6,CPC010,Caples Lake Outlet near Kirkwood,9.4,Caples Creek,Caples Lake Outlet near Kirkwood,,,CH,SG,11437000,CPC,10.0,1,38.70798544609,-120.050893706235,1,4,,1,12,True,connected,True
CPC009,CPC009,6,CPC009,Caples Creek Release below Caples Dam near Kirkwood,9.32,Caples Creek,Caples Creek Release below Caples Dam near Kirkwood,,,CH,SG,11436999,CPC,9.0,1,38.7085368672678,-120.051925929693,1,4,,1,12,True,connected,True
SILVR,SILVR,24,SILVR,,15.6,,,,,STR,,,SLF,,1,38.66834074222,-120.121727732911,1,4,,1,12,True,connected,True
SLF015,SLF015,6,SLF015,Silver Lake Outlet near Kirkwood,14.81,Silver Fork American River,Silver Lake Outlet near Kirkwood,,,CH,SG,11436000,SLF,15.0,1,38.6714571310902,-120.123018915826,1,4,,1,12,True,connected,True
SFA067,SFA067,7,SFA067,Confluence with Silver Fork American River,66.57,South Fork American River,Confluence with Silver Fork American River,,,CH,STM,,SFA,67.0,1,38.7674564557658,-120.315477207968,1,4,,1,12,True,connected,True
CPL001,CPL001,6,CPL001,Caples Lake Spillway near Kirkwood,0.45,Caples Lake Spillway,Caples Lake Spillway near Kirkwood,,,CH,SG,,CPL,1.0,1,38.7043295252751,-120.065238652405,1,4,,1,12,True,connected,True
CPC008,CPC008,7,CPC008,Confluence with Caples Lake Spillway,8.05,Caples Creek,Confluence with Caples Lake Spillway,,,CH,STM,,CPC,8.0,1,38.7087179516453,-120.070173565074,1,4,,1,12,True,connected,True
SFA068,SFA068,6,SFA068,South Fork American River at Kyburz,67.82,South Fork American River,South Fork American River at Kyburz,,,CH,SG,11435500,SFA,68.0,1,38.7737426991561,-120.296593383826,1,4,,1,12,True,connected,True
SFA085,SFA085,7,SFA085,Confluence with Echo Lake Conduit,84.72,South Fork American River,Confluence with Echo Lake Conduit,,,CH,STM,,SFA,85.0,1,38.8229977513022,-120.041179759327,1,4,,1,12,True,connected,True
ELIMP,ELIMP,15,ELIMP,Diversion from off model Echo Lake in Truckee River watershed .,0.0,Echo Lake Conduit,Diversion from off model Echo Lake in Truckee River watershed .,,,OM,OMR,,ELC,0.0,1,38.8347746500321,-120.044070082701,1,4,,1,12,True,connected,True
ELC001,ELC001,6,ELC001,Echo Lake Conduit near Phillips,0.52,Echo Lake Conduit,Echo Lake Conduit near Phillips,,,CH,SG,11434500,ELC,1.0,1,38.8310156966716,-120.03768704475,1,4,,1,12,True,connected,True
SFA066,SFA066,7,SFA066,El Dorado Diversion Dam,66.31,South Fork American River,El Dorado Diversion Dam,,,CH,STM,,SFA,66.0,1,38.765153204207,-120.318680757006,1,4,,1,12,True,connected,True
EDC000,EDC000,6,EDC000,El Dorado Canal near Kyburz,0.09,El Dorado Canal,El Dorado Canal near Kyburz,,,CH,SG,11439000,EDC,0.0,1,38.7643565611589,-120.320209242065,1,4,,1,12,True,connected,True
ALD001,ALD001,6,ALD001,Alder Creek near Whitehall (Creek only)/Alder Creek near Whitehall (Total Flow),0.89,Alder Creek,Alder Creek near Whitehall (Creek only)/Alder Creek near Whitehall (Total Flow),,,CH,SG,11439999/11440000,ALD,1.0,1,38.7552365784906,-120.372367542176,1,4,,1,12,True,connected,True
ALD002,ALD002,7,ALD002,Alder Creek Diversion Dam. Diversion to Alder Creek Pipeline,1.1,Alder Creek,Alder Creek Diversion Dam. Diversion to Alder Creek Pipeline,,,CH,STM,,ALD,2.0,1,38.7542398280706,-120.369285827256,1,4,,1,12,True,connected,True
EDC004,EDC004,7,EDC004,Confluence with Alder Creek Pipeline,3.71,El Dorado Canal,Confluence with Alder Creek Pipeline,,,CH,STM,,EDC,4.0,1,38.763899677207,-120.375151757852,1,4,,1,12,True,connected,True
SFA063,SFA063,7,SFA063,Confluence with Alder Creek,62.5,South Fork American River,Confluence with Alder Creek,,,CH,STM,,SFA,63.0,1,38.7661025796934,-120.379772012214,1,4,,1,12,True,connected,True
ACP001,ACP001,6,ACP001,Alder Creek Pipeline near Whitehall,0.86,Alder Creek Pipeline,Alder Creek Pipeline near Whitehall,,,CH,SG,11439950,ACP,1.0,1,38.7635701978339,-120.37521146592,1,4,,1,12,True,connected,True
SFA065,SFA065,6,SFA065,South Fork American River (River Only)/South Fork American River (Total Flow),65.71,South Fork American River,South Fork American River (River Only)/South Fork American River (Total Flow),,,CH,SG,11439500/11439501,SFA,65.0,1,38.7636401577619,-120.328531841438,1,4,,1,12,True,connected,True
EDC007,EDC007,7,EDC007,Ditch Camp 2 Siphon/Spill,7.13,El Dorado Canal,Ditch Camp 2 Siphon/Spill,,,CH,STM,,EDC,7.0,1,38.7652993761701,-120.435968189068,1,4,,1,12,True,connected,True
SFA059,SFA059,7,SFA059,Confluence with Plum Creek,58.69,South Fork American River,Confluence with Plum Creek,,,CH,STM,,SFA,59.0,1,38.7684246186252,-120.441863843296,1,4,,1,12,True,connected,True
PLM001,PLM001,6,PLM001,Plum Creek near Riverton,1.36,Plum Creek,Plum Creek near Riverton,,,CH,SG,11440500,PLM,1.0,1,38.753810480963,-120.428141784907,1,4,,1,12,True,connected,True
EDC021,EDC021,2,EDC021,,21.25,El Dorado Canal,,,,CH,CNL,,EDC,21.0,1,38.7692706369273,-120.586163071394,1,4,,1,12,True,connected,True
EDP003,EDP003,6,EDP003,El Dorado Powerhouse near Pollock Pines,2.82,El Dorado Powerhouse Penstocks,El Dorado Powerhouse near Pollock Pines,,,CH,SG,11439300,EDP,3.0,1,38.7934394482336,-120.619210515638,1,4,,1,12,True,connected,True
WTPELD,WTPELD,27,WTPELD,Reservoir 1 WTP,24.28,El Dorado Canal,Reservoir 1 WTP,,,WTP,,,,,1,38.7547300136965,-120.610085510446,1,4,,1,12,True,connected,True
EIDA1,EIDA1,13,EIDA1,El Dorado ID Off-model demand (American River),,,El Dorado ID Off-model demand (American River),,,OM,OMD,,,,1,38.7546204333007,-120.630730629192,1,4,,1,12,True,connected,True
STMMD,STMMD,24,STMMD,Stumpy Meadows Reservoir,8.935,Pilot Creek,Stumpy Meadows Reservoir,,,STR,,,,,1,38.9034468910876,-120.604279867252,1,4,,1,12,True,connected,True
PLC009,PLC009,6,PLC009,Pilot Creek near Georgetown,8.8,Pilot Creek,Pilot Creek near Georgetown,,,CH,SG,11432500,PLC,9.0,1,38.9043637525885,-120.606505034264,1,4,,1,12,True,connected,True
PLC007,PLC007,7,PLC007,Pilot Creek Diversion Dam to Georgetown Divide Ditch (El Dorado Conduit),6.12,Pilot Creek,Pilot Creek Diversion Dam to Georgetown Divide Ditch (El Dorado Conduit),,,CH,STM,,PLC,7.0,1,38.922175456908,-120.640351450019,1,4,,1,12,True,connected,True
PLC006,PLC006,6,PLC006,Pilot Creek below Mutton Canyon near Georgetown,5.97,Pilot Creek,Pilot Creek below Mutton Canyon near Georgetown,,,CH,SG,11433040,PLC,6.0,1,38.9235319640308,-120.641844548018,1,4,,1,12,True,connected,True
WTPWAL,WTPWAL,27,WTPWAL,Lake Walton WTP,,,Lake Walton WTP,,,WTP,,,,,1,38.9225197750825,-120.778246835409,1,4,,1,12,True,connected,True
GDPUD,GDPUD,13,GDPUD,Georgetown Divide Public Utility District,,,Georgetown Divide Public Utility District,,,OM,OMD,,,,1,38.9087181019964,-120.855232335291,1,4,,1,12,True,connected,True
RLT007,RLT007,6,RLT007,Ralston Powerhouse near Foresthill,6.9,Ralston Tunnel,Ralston Powerhouse near Foresthill,,,CH,SG,11427765,RLT,7.0,1,39.001021707317,-120.72499957222,1,4,,1,12,True,connected,True
MFA037,MFA037,2,MFA037,Confluence with Middle Fork Powerhouse tailrace,36.24,Middle Fork American River,Confluence with Middle Fork Powerhouse tailrace,,,CH,CNL,,MFA,37.0,1,39.0249539647263,-120.596533477938,1,4,,1,12,True,connected,True
MFT000,MFT000,6,MFT000,North Fork Long Canyon Creek Diversion Tunnel near Volcanoville,0.17,North Fork Long Canyon Creek Diversion Tunnel,North Fork Long Canyon Creek Diversion Tunnel near Volcanoville,,,CH,SG,11433080,NLC,0.0,1,39.0483986603863,-120.481929546814,1,4,,1,12,True,connected,True
MOK082,MOK082,7,MOK082,Electra Powerhouse,82.45,Mokelumne River,Electra Powerhouse,,,CH,STM,,MOK,82.0,2,38.3306171419067,-120.669544588377,1,4,,1,12,True,connected,True
MOK088,MOK088,7,MOK088,Confluence with North/Middle Forks,87.85,Mokelumne River,Confluence with North/Middle Forks,,,CH,STM,,MOK,88.0,2,38.3719811197753,-120.610552719301,1,4,,1,12,True,connected,True
NFM006,NFM006,6,NFM006,North Fork Mokelumne River below Electra Div Dam near West Point,6.62,North Fork Mokelumne River,North Fork Mokelumne River below Electra Div Dam near West Point,,,CH,SG,11316700,NFM,6.0,2,38.4203789947896,-120.550238605896,1,4,,1,12,True,connected,True
NFM007,NFM007,7,NFM007,Electra Diversion Dam,6.71,North Fork Mokelumne River,Electra Diversion Dam,,,CH,STM,,NFM,7.0,2,38.4205659084985,-120.548620664815,1,4,,1,12,True,connected,True
NFM009,NFM009,6,NFM009,North Fork Mokelumne River below Tiger Creek Reservoir near West Point,10.07,North Fork Mokelumne River,North Fork Mokelumne River below Tiger Creek Reservoir near West Point,,,CH,SG,11316670,NFM,9.0,2,38.4392118840863,-120.505055708717,1,4,,1,12,True,connected,True
NFM010,NFM010,7,NFM010,Tiger Creek Reservoir Dam,10.22,North Fork Mokelumne River,Tiger Creek Reservoir Dam,,,CH,STM,,NFM,10.0,2,38.4414203122091,-120.505144762571,1,4,,1,12,True,connected,True
NFM011,NFM011,7,NFM011,Confluence with Tiger Creek Powerhouse tailrace,11.49,North Fork Mokelumne River,Confluence with Tiger Creek Powerhouse tailrace,,,CH,STM,,NFM,11.0,2,38.4489569645439,-120.493895372467,1,4,,1,12,True,connected,True
NFM012,NFM012,6,NFM012,North Fork Mokelumne River above Tiger Creek,11.83,North Fork Mokelumne River,North Fork Mokelumne River above Tiger Creek,,,CH,SG,11316600,NFM,12.0,2,38.4464041940371,-120.490270487671,1,4,,1,12,True,connected,True
NFM024,NFM024,7,NFM024,Confluence with Bear River (below Lower Bear River Reservoir),24.4,North Fork Mokelumne River,Confluence with Bear River (below Lower Bear River Reservoir),,,CH,STM,,NFM,24.0,2,38.4758854735362,-120.297167590615,1,4,,1,12,True,connected,True
SLTSP,SLTSP,24,SLTSP,Salt Springs Reservoir Dam,29.82,North Fork Mokelumne River,Salt Springs Reservoir Dam,,,STR,,,NFM,,2,38.4984442369937,-120.215279726587,1,4,,1,12,True,connected,True
NFM029,NFM029,6,NFM029,North Fork Mokelumne River below Salt Springs Dam,29.34,North Fork Mokelumne River,North Fork Mokelumne River below Salt Springs Dam,,,CH,SG,11314500,NFM,29.0,2,38.4937057626996,-120.221328105935,1,4,,1,12,True,connected,True
LBEAR,LBEAR,24,LBEAR,Lower Bear River Reservoir Dam,5.73,Bear River,Lower Bear River Reservoir Dam,,,STR,,,BRV,,2,38.540168837547,-120.255852130829,1,4,,1,12,True,connected,True
BRV005,BRV005,6,BRV005,Bear River below Lower Bear River Dam,5.43,Bear River,Bear River below Lower Bear River Dam,,,CH,SG,11315900,BRV,5.0,2,38.5362516618032,-120.25743770983,1,4,,1,12,True,connected,True
